face1Time	face2Time	face1Fraction	face2Fraction	Fusion	Quantity_face1	Quantity_face2	Initial_face	Subject	Trial	Delta_ARO
0.656017947	9.622356066	0.063825071	0.936174929	19.72157524	1	5	0	18	7	-1
7.982940553	8.133503138	0.495328914	0.504671086	13.88338211	6	5	1	18	8	-2
6.023390632	8.17036183	0.424369147	0.575630853	15.80609929	6	5	0	18	9	-4
5.143942309	10.70345865	0.324592173	0.675407827	14.152489	4	5	1	18	10	-4
1.464030531	14.27109231	0.093042205	0.906957795	14.26494188	1	4	0	18	11	-1
3.07997872	17.38072756	0.150531398	0.849468602	9.539274903	4	4	0	18	12	-2
9.047804484	8.879767348	0.504686556	0.495313444	12.07237029	4	4	1	18	13	-1
4.335857882	4.951782408	0.466841711	0.533158289	20.71235002	3	3	0	18	14	-4
0	16.00773273	0	1	13.99223534	0	3	0	18	15	-2
10.57503026	11.72062957	0.474308917	0.525691083	7.704353855	4	4	0	18	16	-1
0	12.87427236	0	1	17.12567633	0	6	0	18	17	-4
0.832415031	15.02364009	0.052498243	0.947501757	14.14383882	2	3	0	18	18	1
9.119528458	6.007659175	0.602856835	0.397143165	14.8727505	4	5	0	18	19	-4
2.74315692	17.95103203	0.13255687	0.86744313	9.305774274	3	4	0	18	20	-5
2.144120211	8.991498358	0.192546126	0.807453874	18.86423261	2	6	0	18	21	-3
10.47606426	2.160702688	0.829014597	0.170985403	17.36323533	5	3	0	18	22	-2
9.351993039	6.696325478	0.582739745	0.417260255	13.95150472	5	4	1	18	23	-1
3.143963692	2.592278446	0.548087688	0.451912312	24.26364097	3	2	1	18	24	-4
0.656032488	13.20776278	0.047319834	0.952680166	16.13588628	1	3	0	18	25	-5
0	15.94197102	0	1	14.05791608	0	4	0	18	26	-2
1.028239305	12.6162866	0.075359108	0.924640892	16.35539683	1	4	0	18	27	-5
2.151245111	8.968038162	0.193469764	0.806530236	18.88064175	2	3	0	18	28	-2
0.33608254	22.155068	0.014942879	0.985057121	7.508854023	1	3	0	18	29	-1
3.528232748	11.36728373	0.236865419	0.763134581	15.10444617	3	5	0	18	30	-4
7.384094575	13.22055116	0.358370373	0.641629627	9.395332023	2	4	0	18	31	-5
24.09216925	1.567920759	0.938896521	0.061103479	4.33976915	2	1	1	18	32	1
7.199921712	18.10456563	0.28453142	0.71546858	4.695451365	2	4	0	18	33	-1
0	29.18265614	0	1	0.817312501	0	1	0	18	34	-1
0	21.28717444	0	1	8.712869466	0	5	0	18	35	-5
0	28.26733699	0	1	1.732559519	0	2	0	18	36	-5
0	27.99328963	0	1	2.006505951	0	1	0	18	37	-4
21.42330932	1.495959012	0.934729199	0.065270801	7.080673506	1	1	1	18	38	1
2.776103774	20.55178446	0.119003647	0.880996353	6.671967505	1	5	0	18	39	-4
0	27.01921565	0	1	2.980642373	0	1	0	18	40	-5
7.871369483	3.333926339	0.702468691	0.297531309	18.79463148	2	1	1	18	41	-4
0.35990196	18.69635912	0.018886284	0.981113716	10.94361804	1	3	1	18	42	-1
12.71961347	11.8711166	0.517252373	0.482747627	5.409145052	3	4	1	18	43	-3
5.431682669	13.61075284	0.285240964	0.714759036	10.9574744	3	4	0	18	44	-3
8.994468231	2.063821611	0.813368826	0.186631174	18.94166255	4	2	1	18	45	-4
1.047874903	8.685197508	0.107661267	0.892338733	20.26683664	1	5	0	18	46	-4
1.951805501	8.442730526	0.187772258	0.812227742	19.60534309	2	3	0	18	47	-1
4.488276459	13.24765692	0.253061193	0.746938807	12.26406662	3	3	0	18	48	-4
0.479978948	10.54275311	0.043544463	0.956455537	18.97713509	1	5	0	18	49	-4
13.44914639	4.311831194	0.757230075	0.242769925	12.23893803	4	1	0	18	50	-1
0.16005694	15.5085293	0.010215149	0.989784851	14.33131084	1	2	0	18	51	-2
3.999619393	13.4331649	0.2294309	0.7705691	12.5670552	2	6	0	18	52	-1
5.39976103	3.639655567	0.597357249	0.402642751	20.96048761	2	3	1	18	53	-3
0.311850866	23.59116	0.01304651	0.98695349	6.097035031	1	2	0	18	54	-2
7.711745037	2.671899652	0.742681907	0.257318093	19.61625724	1	1	0	18	55	-4
2.687375661	2.670961392	0.501531657	0.498468343	24.64163244	2	3	0	18	56	-5
0	27.61315793	0	1	2.386841215	0	2	0	18	57	-2
0	27.3912725	0	1	2.608681025	0	2	0	18	58	-2
0	0	0	0	29.99997605	0	0	0	18	59	-3
21.6384228	0	1	0	8.361487679	2	0	0	18	60	-4
21.0335353	0	1	0	8.966362067	2	0	0	18	61	-3
26.17526895	0	1	0	3.824618153	3	0	0	18	62	1
17.76025942	4.031881155	0.814984621	0.185015379	8.207894495	3	1	1	18	63	-3
4.159339632	5.425662527	0.433942483	0.566057517	20.41492742	3	3	0	18	64	-4
2.367852119	4.97515294	0.322463637	0.677536363	22.65715146	3	3	1	19	1	6
4.719894754	1.590607821	0.747942766	0.252057234	23.68927106	3	2	1	19	2	1
4.055766686	13.08719435	0.236584956	0.763415044	12.85696854	1	3	0	19	3	6
5.221328506	3.263926561	0.615341373	0.384658627	21.51471785	2	2	1	19	4	-2
5.208134217	0	1	0	24.79186721	1	0	0	19	5	1
1.799816283	3.071696196	0.369457389	0.630542611	25.12843706	1	2	0	19	6	1
9.070446046	0	1	0	20.92947242	4	0	0	19	7	-1
0.415896382	0	1	0	29.58404859	1	0	0	19	8	6
1.063783329	0	1	0	28.93613	1	0	0	19	9	1
1.600020299	1.759536638	0.476259319	0.523740681	26.64036438	1	2	1	19	10	1
0	0	0	0	30.00000599	0	0	0	19	11	-4
4.816444281	4.91840267	0.494763226	0.505236774	20.26497002	3	3	0	19	12	6
0.712215381	1.119872174	0.388745275	0.611254725	28.16785714	1	1	0	19	13	-4
0.391254307	4.231449735	0.084637542	0.915362458	25.37724721	1	1	1	19	14	1
5.691212569	1.207928377	0.824916118	0.175083882	23.10074673	4	1	1	19	15	-1
3.839338142	0	1	0	26.16066129	3	0	0	19	16	-1
1.839895791	6.967367511	0.208906641	0.791093359	21.19264974	1	1	0	19	17	-2
3.719968309	2.735240955	0.576273852	0.423726148	23.54473486	1	2	0	19	18	4
0	0	0	0	29.99996208	0	0	0	19	19	1
0	0.769374765	0	1	29.23041056	0	1	0	19	20	1
1.095819965	0	1	0	28.90419515	1	0	0	19	21	1
0.999848328	0	1	0	29.00009009	1	0	0	19	22	6
0.783764181	0.895783643	0.466651899	0.533348101	28.32045674	1	1	1	19	23	6
2.879536535	0	1	0	27.12046118	1	0	0	19	24	1
5.087982078	0	1	0	24.91198485	1	0	0	19	25	1
0	0	0	0	29.99992644	0	0	0	19	26	-1
0.527842004	0	1	0	29.47207931	1	0	0	19	27	1
0	0.373475658	0	1	29.62643482	0	1	0	19	28	-1
0	0	0	0	29.99992473	0	0	0	19	29	-4
0	6.791888021	0	1	23.20805696	0	2	0	19	30	1
0	0	0	0	29.99991618	0	0	0	19	31	1
0.688000381	1.663595792	0.292567401	0.707432599	27.64830718	1	2	0	19	32	4
8.840194573	2.471472338	0.781511217	0.218488783	18.6881837	3	1	1	19	33	6
0	0	0	0	30.00000114	0	0	0	19	34	-4
0	0	0	0	29.99996351	0	0	0	19	35	1
2.007588712	0.430339682	0.82348141	0.17651859	27.56194645	1	1	1	19	36	1
0	0	0	0	29.99998575	0	0	0	19	37	-2
1.071831047	14.17524742	0.07029747	0.92970253	14.75279694	1	3	0	19	38	4
1.991238969	4.839293952	0.291520295	0.708479705	23.16946908	1	2	0	19	39	-2
0	3.263795417	0	1	26.7361889	0	1	0	19	40	1
5.240064512	1.687478938	0.756410198	0.243589802	23.07239639	2	1	1	19	41	1
16.51124565	0	1	0	13.48875235	4	0	0	19	42	6
12.2077251	0	1	0	17.79225009	2	0	0	19	43	1
0	3.88767634	0	1	26.11227092	0	2	0	19	44	-2
0.792246673	0	1	0	29.20771683	1	0	0	19	45	-2
0.528075498	0	1	0	29.47183897	1	0	0	19	46	1
0.984143189	2.817734631	0.258857132	0.741142868	26.19799161	1	1	1	19	47	-1
2.471687586	0	1	0	27.52825112	2	0	0	19	48	1
0	0	0	0	29.99993557	0	0	0	19	49	-2
6.047599227	0	1	0	23.95235858	2	0	0	19	50	-1
3.751504885	2.271914409	0.622819814	0.377180186	23.97640594	2	2	1	19	51	-1
17.02299849	2.871486821	0.855664182	0.144335818	10.10538554	2	2	0	19	52	6
0.804418605	3.311537762	0.195439051	0.804560949	25.88391163	1	1	0	19	53	-2
0	15.50361275	0	1	14.4963308	0	1	0	19	54	6
1.911304895	3.327706184	0.364821694	0.635178306	24.76091537	3	2	1	19	55	-2
10.80928407	0	1	0	19.19066148	2	0	0	19	56	1
0	0	0	0	30.00002994	0	0	0	19	57	6
0	0	0	0	29.99990592	0	0	0	19	58	6
1.399186846	0	1	0	28.60075585	1	0	0	19	59	1
3.84002323	0	1	0	26.15990122	2	0	0	19	60	-2
0	0	0	0	29.9998566	0	0	0	19	61	-2
0	4.864148709	0	1	25.13578173	0	1	0	19	62	4
0	1.364725745	0	1	28.63508809	0	1	0	19	63	-2
6.887105861	0	1	0	23.112828	2	0	0	19	64	1
24.5441282	0	1	0	5.456145207	3	0	0	20	1	6
9.082751476	9.151904144	0.498103812	0.501896188	11.7652446	2	3	0	20	2	3
16.10289438	1.463909805	0.916666128	0.083333872	12.43314421	5	2	1	20	3	5
17.93461374	0	1	0	12.06519582	5	0	0	20	4	1
12.15828887	0	1	0	17.84159737	6	0	0	20	5	4
28.18154418	0	1	0	1.818439856	2	0	0	20	6	4
27.458615	0	1	0	2.541376451	2	0	0	20	7	3
26.43409273	0.759910446	0.972055955	0.027944045	2.80590902	2	1	1	20	8	6
12.91975766	7.835141081	0.622491963	0.377508037	9.245002333	3	4	0	20	9	3
10.18369523	4.624077749	0.687726321	0.312273679	15.19211754	6	2	0	20	10	4
14.15952534	3.340152076	0.809130649	0.190869351	12.50021225	4	3	1	20	11	-1
11.15236486	1.655399282	0.870750331	0.129249669	17.1921241	3	3	1	20	12	5
2.471760501	15.86725803	0.134781504	0.865218496	11.66096522	3	6	0	20	13	-1
3.656230337	4.823525689	0.431171643	0.568828357	21.52012623	4	3	0	20	14	4
9.729043071	4.415616491	0.687824477	0.312175523	15.85518592	7	5	1	20	15	2
7.375627176	6.992544447	0.513330949	0.486669051	15.63179445	3	5	0	20	16	3
2.199783783	11.97486335	0.155191432	0.844808568	15.82531467	2	5	0	20	17	0
6.570310017	14.13625321	0.317305675	0.682694325	9.293345254	3	3	0	20	18	4
13.93554771	5.56020877	0.714799024	0.285200976	10.50412862	3	4	1	20	19	3
4.119949698	10.37592197	0.284215382	0.715784618	15.50409726	3	5	0	20	20	3
6.782895763	5.758527729	0.540839385	0.459160615	17.45845648	5	5	0	20	21	4
4.375545068	1.831205042	0.70496556	0.29503444	23.79321482	4	3	0	20	22	6
3.087630613	13.91223682	0.181626747	0.818373253	13.00001311	3	5	0	20	23	5
29.40291688	0	1	0	0.597082553	2	0	0	20	24	5
4.295235442	1.239634826	0.776031819	0.223968181	24.46508925	3	2	0	20	25	4
7.103869697	0.75983404	0.903374534	0.096625466	22.13613433	7	1	1	20	26	2
2.110735671	6.58302303	0.242787469	0.757212531	21.30613182	4	5	0	20	27	3
21.34529037	0.271910576	0.987421564	0.012578436	8.382742894	3	1	1	20	28	2
11.05356902	5.103407556	0.684135981	0.315864019	13.8429302	6	3	1	20	29	-1
27.69401928	0	1	0	2.30596219	2	0	0	20	30	4
29.43622211	0	1	0	0.563781597	2	0	0	20	31	4
0.399807047	7.023022665	0.05386181	0.94613819	22.57703743	1	6	0	20	32	4
15.04765641	0.359813456	0.976646817	0.023353183	14.59239471	5	1	1	20	33	5
1.615944237	7.08621397	0.185694652	0.814305348	21.29773773	2	4	0	20	34	-1
2.607301544	5.806659963	0.309877998	0.690122002	21.5860308	3	6	0	20	35	3
19.00095279	0	1	0	10.9990398	4	0	0	20	36	4
1.83986085	0.823801377	0.690726036	0.309273964	27.33626393	2	1	1	20	37	0
1.375572438	3.863336818	0.26256848	0.73743152	24.7610896	2	4	0	20	38	4
2.624118803	10.58161522	0.19871056	0.80128944	16.794189	2	5	0	20	39	0
16.21108101	3.488037218	0.822934348	0.177065652	10.30073409	5	1	1	20	40	3
10.06299088	0	1	0	19.93688767	3	0	0	20	41	5
11.81501271	2.151903859	0.845928495	0.154071505	16.03305321	5	3	1	20	42	5
3.119334175	6.214958032	0.334180043	0.665819957	20.66556325	4	6	0	20	43	4
1.871422149	1.831575952	0.505380262	0.494619738	26.29692435	3	1	1	20	44	0
10.69462425	0.3918215	0.964657609	0.035342391	18.91341255	6	1	1	20	45	1
23.30382967	0.732494162	0.969525533	0.030474467	5.963600618	3	1	1	20	46	5
16.47918099	0.496088051	0.970775836	0.029224164	13.02461863	5	1	1	20	47	3
5.847644549	1.111784255	0.840247772	0.159752228	23.04036393	6	2	1	20	48	3
2.039566802	0.887465371	0.696803684	0.303196316	27.07287175	4	1	1	20	49	0
10.63299813	0.663456673	0.941268594	0.058731406	18.70352496	6	2	1	20	50	3
14.2047761	0	1	0	15.79508819	6	0	0	20	51	2
1.031821876	11.88783856	0.079864473	0.920135527	17.08021668	2	4	0	20	52	5
0	13.18556033	0	1	16.81430054	0	5	0	20	53	0
13.63142468	0	1	0	16.36853683	3	0	0	20	54	5
14.99145966	0.311622777	0.979636601	0.020363399	14.69692355	4	1	1	20	55	1
19.67073917	1.351910587	0.935692665	0.064307335	8.977251883	3	1	1	20	56	4
5.439822875	0.856008989	0.864035602	0.135964398	23.70405182	6	1	1	20	57	5
2.087771451	0.301884458	0.873670324	0.126329676	27.61023233	2	1	1	20	58	6
3.511694507	2.279585652	0.606376209	0.393623791	24.20849975	3	3	1	20	59	4
14.79895951	1.311219936	0.918609228	0.081390772	13.88969853	6	2	1	20	60	1
0	15.69529936	0	1	14.30456408	0	4	0	20	61	0
13.51239385	2.015135761	0.870221741	0.129778259	14.47248037	5	3	1	20	62	4
4.039520616	0.85610193	0.825129098	0.174870902	25.1043498	5	2	1	20	63	0
20.46341602	0.16481758	0.992010097	0.007989903	9.371647232	4	1	1	20	64	5
3.839911187	15.30296233	0.200592204	0.799407796	10.85710824	2	3	0	21	1	2
25.60678879	2.707106157	0.904389482	0.095610518	1.685945402	2	2	1	21	2	2
15.7454135	10.03964445	0.610640997	0.389359003	4.214925228	3	2	1	21	3	2
20.15425288	4.952141335	0.802753781	0.197246219	4.893576137	3	2	1	21	4	4
26.80925841	2.200152641	0.92415728	0.07584272	0.990616887	2	1	1	21	5	4
0	29.3620236	0	1	0.637972128	0	1	0	21	6	4
0	28.68665273	0	1	1.31331135	0	1	0	21	7	3
4.575868306	16.87980139	0.213270822	0.786729178	8.544223678	2	4	0	21	8	2
4.383981482	21.22549463	0.17118591	0.82881409	4.390508208	1	3	0	21	9	2
2.53680859	9.95588751	0.20306334	0.79693666	17.50730561	3	7	0	21	10	4
4.519737836	19.46162879	0.188468735	0.811531265	6.01854271	2	3	0	21	11	3
4.943963042	21.24582005	0.188774494	0.811225506	3.810200372	2	2	0	21	12	2
3.504218866	25.23156235	0.121946184	0.878053816	1.264106458	1	1	0	21	13	3
8.598800654	4.007263987	0.68211618	0.31788382	17.39384869	6	7	1	21	14	4
24.23292739	2.991725344	0.890109697	0.109890303	2.775312766	2	1	1	21	15	1
0	29.15191223	0	1	0.848074369	0	1	0	21	16	3
0	28.11945451	0	1	1.880427178	0	1	0	21	17	4
0	28.91650335	0	1	1.08341853	0	1	0	21	18	1
23.09236487	2.472084441	0.903299914	0.096700086	4.435551255	3	1	1	21	19	2
13.11092469	13.38389966	0.494848523	0.505151477	3.50533331	3	2	1	21	20	2
21.41837388	2.200174593	0.906845478	0.093154522	6.381374555	5	3	1	21	21	4
26.52712014	0.512266299	0.981054811	0.018945189	2.960582202	2	1	1	21	22	2
0	28.9963556	0	1	1.003597639	0	1	0	21	23	2
0	29.15945818	0	1	0.840590288	0	1	0	21	24	4
21.51924604	0.822535094	0.963183996	0.036816004	7.658072607	3	2	1	21	25	2
0	29.05210034	0	1	0.947925035	0	1	0	21	26	1
23.89218059	0.367837864	0.984837692	0.015162308	5.739990101	2	1	1	21	27	2
17.3424802	3.343851227	0.838354556	0.161645444	9.313595877	4	3	1	21	28	1
15.7202209	0	1	0	14.27970839	7	0	0	21	29	3
0	29.2910065	0	1	0.708844964	0	1	0	21	30	4
16.45632029	3.047472073	0.843749768	0.156250232	10.49605454	3	3	1	21	31	2
0	29.14725745	0	1	0.852756517	0	1	0	21	32	1
0	28.37730907	0	1	1.62268095	0	1	0	21	33	2
0	29.42489148	0	1	0.574998475	0	1	0	21	34	3
0	29.27164072	0	1	0.72839093	0	1	0	21	35	2
0	25.94673333	0	1	4.053232173	0	2	0	21	36	2
0	28.79736759	0	1	1.202556294	0	1	0	21	37	4
0	29.5328332	0	1	0.467161671	0	1	0	21	38	1
19.31043985	1.535552738	0.926338229	0.073661771	9.153973768	6	2	1	21	39	4
21.67165121	3.555830547	0.859049326	0.140950674	4.772420457	2	3	1	21	40	2
0	29.41530652	0	1	0.584666114	0	1	0	21	41	4
2.231733692	18.67061802	0.106769502	0.893230498	9.097647151	4	7	0	21	42	2
25.65664741	0	1	0	4.343211184	2	0	0	21	43	4
0.480038078	27.38646867	0.017226346	0.982773654	2.13352718	1	2	0	21	44	4
0.344038821	25.08884735	0.013527321	0.986472679	4.567095871	2	2	1	21	45	4
0	29.11338394	0	1	0.88660409	0	1	0	21	46	4
0	28.67138236	0	1	1.328654701	0	1	0	21	47	3
20.15663714	0	1	0	9.843380532	4	0	0	21	48	2
0	29.29063445	0	1	0.709267192	0	1	0	21	49	4
0	29.1391664	0	1	0.860844435	0	1	0	21	50	3
26.21502701	0.343977525	0.987048554	0.012951446	3.440978647	1	1	1	21	51	1
0	29.3580884	0	1	0.641852868	0	1	0	21	52	2
0	28.80986196	0	1	1.190079878	0	1	0	21	53	4
0	29.53040503	0	1	0.469655415	0	1	0	21	54	2
28.58321069	0	1	0	1.416774481	2	0	0	21	55	4
29.26213416	0	1	0	0.737845887	1	0	0	21	56	2
25.99118109	0.111972706	0.995710376	0.004289624	3.896857889	3	1	1	21	57	2
0	28.97903197	0	1	1.020945507	0	1	0	21	58	2
0.263803684	27.12752931	0.009630918	0.990369082	2.608602574	1	3	0	21	59	4
7.087865188	16.12346924	0.305362245	0.694637755	6.788627366	2	3	0	21	60	4
21.66094781	0.839941122	0.962670758	0.037329242	7.49904521	2	1	1	21	61	4
29.33563958	0	1	0	0.664306824	1	0	0	21	62	1
25.78536386	2.503961993	0.911487393	0.088512607	1.710615131	3	1	1	21	63	4
0	29.27782647	0	1	0.722010744	0	1	0	21	64	4
0.292749584	22.35320127	0.012927237	0.987072763	7.354760179	3	4	0	22	1	5
22.05564923	2.983608918	0.880842759	0.119157241	4.960678565	2	2	1	22	2	4
23.50472035	2.632126499	0.899294413	0.100705587	3.863092995	3	2	1	22	3	4
14.89536084	10.08776597	0.596216837	0.403783163	5.016709251	5	3	1	22	4	-3
21.13542963	5.159400589	0.803786503	0.196213497	3.705099929	6	4	1	22	5	4
11.98422558	11.08697968	0.519445146	0.480554854	6.928677281	4	4	0	22	6	-1
21.04734948	4.103851147	0.836832793	0.163167207	4.848728097	5	4	1	22	7	-3
7.462668257	14.94310832	0.33306894	0.66693106	7.5941473	5	7	0	22	8	5
5.55191417	17.857283	0.237168072	0.762831928	6.590708175	1	4	0	22	9	4
11.52935501	12.1835982	0.486204941	0.513795059	6.287001173	4	3	0	22	10	-1
10.60791578	8.551807544	0.553657044	0.446342956	10.8401883	5	6	0	22	11	-6
13.41728823	12.53559636	0.516986394	0.483013606	4.047017914	5	4	0	22	12	4
9.215529063	6.383927884	0.590759607	0.409240393	14.40051312	5	4	1	22	13	-6
17.63790941	10.73577238	0.621629211	0.378370789	1.626337889	3	2	1	22	14	-1
14.61431364	4.152676006	0.778724447	0.221275553	11.23286895	7	4	1	22	15	-3
7.238880504	11.69952771	0.382232784	0.617767216	9.421922192	6	6	0	22	16	-3
3.264132401	4.128414536	0.441543683	0.558456317	22.60736953	2	3	1	22	17	-4
11.67973827	8.503416317	0.57868745	0.42131255	9.816892169	3	5	0	22	18	2
14.31142828	8.176141486	0.63641507	0.36358493	7.512405711	4	3	1	22	19	4
17.70347915	10.51212232	0.627435824	0.372564176	1.784482626	4	4	1	22	20	-1
14.95286263	5.271409217	0.739352336	0.260647664	9.775466148	6	5	1	22	21	4
10.11179452	14.27878097	0.414577939	0.585422061	5.609357226	7	6	0	22	22	5
14.67979016	6.768221548	0.684435945	0.315564055	8.551893928	6	4	0	22	23	9
7.063771925	5.106105695	0.58043081	0.41956919	17.83011098	2	4	1	22	24	0
4.967290535	11.06327956	0.309863623	0.690136377	13.96939484	6	5	1	22	25	0
3.935934996	6.543857613	0.375573749	0.624426251	19.52017746	3	3	0	22	26	-3
2.576133161	2.656319831	0.492337564	0.507662436	24.76755556	4	4	0	22	27	-1
4.655573732	4.631817453	0.501278953	0.498721047	20.71254467	8	6	1	22	28	-3
16.37414392	7.487203706	0.686220417	0.313779583	6.138588793	5	4	1	22	29	-6
11.03049198	14.86463765	0.425967822	0.574032178	4.104853263	7	6	1	22	30	-1
16.45150614	2.559547357	0.865365307	0.134634693	10.98881621	7	4	1	22	31	0
11.07188065	12.80889691	0.463631497	0.536368503	6.119087587	4	5	0	22	32	2
14.36787721	4.214857374	0.773184223	0.226815777	11.4172161	3	5	1	22	33	9
0.416098516	13.79953347	0.02927049	0.97072951	15.78423545	3	5	0	22	34	-6
16.56002546	2.839748396	0.85361951	0.14638049	10.60017881	4	2	1	22	35	-1
0.585121414	8.43189232	0.06489082	0.93510918	20.98292155	4	5	1	22	36	0
10.0757842	11.27941731	0.471818737	0.528181263	8.64472408	6	5	0	22	37	-4
4.503195082	10.87010439	0.292923135	0.707076865	14.62655656	5	4	1	22	38	2
20.83654305	0.215759421	0.989751267	0.010248733	8.947560967	4	2	1	22	39	-4
19.1372993	8.31120933	0.697207253	0.302792747	2.551454594	3	3	1	22	40	-1
9.495696176	5.055638107	0.652565324	0.347434676	15.44852516	5	4	0	22	41	0
10.11978379	2.719777579	0.78817208	0.21182792	17.16039786	3	2	1	22	42	9
7.60497443	8.559887763	0.470463301	0.529536699	13.83493311	3	5	0	22	43	4
5.175899153	14.6345732	0.26127086	0.73872914	10.1894846	4	5	0	22	44	1
12.36736888	3.143983968	0.797310783	0.202689217	14.48859127	3	2	1	22	45	-3
7.104011657	20.31754846	0.259066648	0.740933352	2.578413082	3	3	0	22	46	0
12.2073368	0.191896517	0.984523518	0.015476482	17.60080489	5	4	1	22	47	-3
6.612985656	15.5992742	0.297717823	0.702282177	7.787634943	3	3	0	22	48	4
5.452283028	9.520270968	0.364151836	0.635848164	15.02728778	5	5	1	22	49	-4
9.983373713	2.85643655	0.777532807	0.222467193	17.16017121	4	3	1	22	50	-3
7.696412453	0.175975844	0.977646448	0.022353552	22.12711079	4	3	1	22	51	-3
23.47943082	1.08331675	0.955895946	0.044104054	5.437209664	1	3	0	22	52	9
20.9432369	0.736243642	0.966039609	0.033960391	8.32055481	4	2	1	22	53	1
4.021554189	12.20702604	0.247806902	0.752193098	13.77131086	6	5	0	22	54	4
0.919594946	0	1	0	29.08026935	2	0	0	22	55	-3
13.71141169	6.943851284	0.663821696	0.336178304	9.344550285	4	5	0	22	56	0
17.87934409	1.743986021	0.911126908	0.088873092	10.37655471	3	3	1	22	57	4
28.03340111	0.399762457	0.985940275	0.014059725	1.566842704	2	2	0	22	58	5
4.816831443	9.759689165	0.330451386	0.669548614	15.42345202	4	5	0	22	59	4
4.223922034	4.559694182	0.480886452	0.519113548	21.21628257	5	5	1	22	60	-3
5.287905501	7.14335761	0.425371537	0.574628463	17.5686927	5	3	1	22	61	1
21.69242936	2.912211503	0.881639748	0.118360252	5.39528957	5	2	1	22	62	2
5.914144461	8.503958572	0.410188806	0.589811194	15.5818217	5	6	1	22	63	1
6.111176715	7.527166324	0.448087916	0.551912084	16.36153009	4	4	1	22	64	0
